dataset_id	status	reasons	series_id	role	numeric_kind	bit_width	samples	values_total	bytes_total	min_values	p10_values	p25_values	median_values	p75_values	p90_values	max_values	min_bytes	p10_bytes	p25_bytes	median_bytes	p75_bytes	p90_bytes	max_bytes	same_size_fraction	missing_files	first_sample_path
google_fonts_ofl_ttf_u8	ok		google_fonts_ofl_font_binaries	primary	uint	8	122	33876096	33876096	19596	42563.6	105248	205386	277120	425795.6	5772308	19596	42563.6	105248	205386	277120	425795.6	5772308	0.008197	0	samples/google_fonts_ofl_ttf_u8/google_fonts_ofl_font_binaries/0001_42dotSans[wght].bin
natural_earth_vector_shp_u8	ok		natural_earth_10m_shp_geometry	primary	uint	8	12	96390016	96390016	25104	47898.8	2063354	6986842	10233802	20350555.6	23766908	25104	47898.8	2063354	6986842	10233802	20350555.6	23766908	0.083333	0	samples/natural_earth_vector_shp_u8/natural_earth_10m_shp_geometry/001_ne_10m_admin_0_countries.bin
