dataset_id	status	reasons	series_id	role	numeric_kind	bit_width	samples	values_total	bytes_total	min_values	p10_values	p25_values	median_values	p75_values	p90_values	max_values	min_bytes	p10_bytes	p25_bytes	median_bytes	p75_bytes	p90_bytes	max_bytes	same_size_fraction	missing_files	first_sample_path
jrc_global_surface_water_occurrence_u8	ok		global_surface_water_occurrence_u8	primary	uint	8	12	786432	786432	65536	65536	65536	65536	65536	65536	65536	65536	65536	65536	65536	65536	65536	65536	1.000000	0	samples/jrc_global_surface_water_occurrence_u8/global_surface_water_occurrence_u8/0E_50N_tile006162_x0039_y0039_n0065536.bin
